,IMG,LABEL
3137,"[[[ 26  26  26]
  [ 21  21  21]
  [ 21  21  21]
  ...
  [ 22  22  22]
  [ 36  36  36]
  [166 166 166]]

 [[ 18  18  18]
  [ 12  12  12]
  [  9   9   9]
  ...
  [ 14  14  14]
  [ 21  21  21]
  [ 90  90  90]]

 [[ 16  16  16]
  [  8   8   8]
  [  4   4   4]
  ...
  [ 13  13  13]
  [ 21  21  21]
  [ 92  92  92]]

 ...

 [[ 18  18  18]
  [ 16  16  16]
  [ 16  16  16]
  ...
  [ 17  17  17]
  [ 22  22  22]
  [ 95  95  95]]

 [[ 22  22  22]
  [ 21  21  21]
  [ 22  22  22]
  ...
  [ 21  21  21]
  [ 25  25  25]
  [ 99  99  99]]

 [[ 40  40  40]
  [ 39  39  39]
  [ 38  38  38]
  ...
  [ 35  35  35]
  [ 41  41  41]
  [117 117 117]]]",0
3138,"[[[167 167 167]
  [125 125 125]
  [116 116 116]
  ...
  [  7   7   7]
  [  7   7   7]
  [  7   7   7]]

 [[ 26  26  26]
  [  7   7   7]
  [  5   5   5]
  ...
  [ 45  45  45]
  [  4   4   4]
  [  4   4   4]]

 [[  8   8   8]
  [  4   4   4]
  [  2   2   2]
  ...
  [ 50  50  50]
  [  3   3   3]
  [  3   3   3]]

 ...

 [[121 121 121]
  [ 47  47  47]
  [ 86  86  86]
  ...
  [ 10  10  10]
  [  4   4   4]
  [  4   4   4]]

 [[ 87  87  87]
  [ 45  45  45]
  [ 77  77  77]
  ...
  [  8   8   8]
  [  5   5   5]
  [  5   5   5]]

 [[ 69  69  69]
  [ 56  56  56]
  [ 84  84  84]
  ...
  [  8   8   8]
  [  6   6   6]
  [  6   6   6]]]",0
3139,"[[[  5   5   5]
  [  6   6   6]
  [  9   9   9]
  ...
  [  4   4   4]
  [  6   6   6]
  [ 95  95  95]]

 [[  6   6   6]
  [  9   9   9]
  [ 16  16  16]
  ...
  [  7   7   7]
  [  7   7   7]
  [ 83  83  83]]

 [[ 10  10  10]
  [ 34  34  34]
  [ 58  58  58]
  ...
  [ 18  18  18]
  [ 34  34  34]
  [123 123 123]]

 ...

 [[  2   2   2]
  [  2   2   2]
  [  3   3   3]
  ...
  [  5   5   5]
  [  5   5   5]
  [  6   6   6]]

 [[  3   3   3]
  [  3   3   3]
  [  4   4   4]
  ...
  [  6   6   6]
  [  6   6   6]
  [ 24  24  24]]

 [[  4   4   4]
  [  5   5   5]
  [  5   5   5]
  ...
  [148 148 148]
  [155 155 155]
  [198 198 198]]]",0
3140,"[[[72 72 72]
  [49 49 49]
  [46 46 46]
  ...
  [ 3  3  3]
  [ 4  4  4]
  [21 21 21]]

 [[ 3  3  3]
  [ 3  3  3]
  [ 4  4  4]
  ...
  [ 0  0  0]
  [ 1  1  1]
  [ 2  2  2]]

 [[ 7  7  7]
  [ 7  7  7]
  [16 16 16]
  ...
  [ 0  0  0]
  [ 1  1  1]
  [ 2  2  2]]

 ...

 [[ 2  2  2]
  [ 2  2  2]
  [12 12 12]
  ...
  [37 37 37]
  [ 9  9  9]
  [ 2  2  2]]

 [[ 2  2  2]
  [ 2  2  2]
  [12 12 12]
  ...
  [51 51 51]
  [16 16 16]
  [ 3  3  3]]

 [[ 3  3  3]
  [ 2  2  2]
  [23 23 23]
  ...
  [83 83 83]
  [42 42 42]
  [ 5  5  5]]]",0
3141,"[[[ 6  6  6]
  [ 6  6  6]
  [ 6  6  6]
  ...
  [14 14 14]
  [14 14 14]
  [14 14 14]]

 [[ 5  5  5]
  [ 5  5  5]
  [ 5  5  5]
  ...
  [13 13 13]
  [13 13 13]
  [13 13 13]]

 [[ 5  5  5]
  [ 5  5  5]
  [ 6  6  6]
  ...
  [14 14 14]
  [14 14 14]
  [13 13 13]]

 ...

 [[ 5  5  5]
  [ 6  6  6]
  [16 16 16]
  ...
  [15 15 15]
  [ 9  9  9]
  [ 5  5  5]]

 [[ 6  6  6]
  [ 4  4  4]
  [15 15 15]
  ...
  [16 16 16]
  [11 11 11]
  [ 4  4  4]]

 [[ 4  4  4]
  [ 3  3  3]
  [13 13 13]
  ...
  [16 16 16]
  [12 12 12]
  [ 2  2  2]]]",0
3142,"[[[  0   0   0]
  [  0   0   0]
  [  0   0   0]
  ...
  [  2   2   2]
  [ 72  72  72]
  [175 175 175]]

 [[  0   0   0]
  [  1   1   1]
  [  1   1   1]
  ...
  [  4   4   4]
  [ 73  73  73]
  [177 177 177]]

 [[  1   1   1]
  [  2   2   2]
  [  3   3   3]
  ...
  [  7   7   7]
  [ 76  76  76]
  [182 182 182]]

 ...

 [[ 47  47  47]
  [ 91  91  91]
  [123 123 123]
  ...
  [230 230 230]
  [222 222 222]
  [217 217 217]]

 [[ 52  52  52]
  [ 97  97  97]
  [130 130 130]
  ...
  [230 230 230]
  [223 223 223]
  [218 218 218]]

 [[ 71  71  71]
  [116 116 116]
  [153 153 153]
  ...
  [229 229 229]
  [223 223 223]
  [217 217 217]]]",0
3143,"[[[195 195 195]
  [ 23  23  23]
  [ 12  12  12]
  ...
  [ 22  22  22]
  [ 23  23  23]
  [ 22  22  22]]

 [[215 215 215]
  [ 23  23  23]
  [ 10  10  10]
  ...
  [ 23  23  23]
  [ 23  23  23]
  [ 23  23  23]]

 [[211 211 211]
  [ 23  23  23]
  [  9   9   9]
  ...
  [ 22  22  22]
  [ 24  24  24]
  [ 23  23  23]]

 ...

 [[188 188 188]
  [ 49  49  49]
  [ 67  67  67]
  ...
  [ 71  71  71]
  [136 136 136]
  [126 126 126]]

 [[185 185 185]
  [ 52  52  52]
  [ 82  82  82]
  ...
  [ 70  70  70]
  [126 126 126]
  [126 126 126]]

 [[213 213 213]
  [ 61  61  61]
  [ 70  70  70]
  ...
  [ 67  67  67]
  [109 109 109]
  [131 131 131]]]",0
3144,"[[[ 6  6  6]
  [14 14 14]
  [14 14 14]
  ...
  [ 5  5  5]
  [ 4  4  4]
  [ 2  2  2]]

 [[ 7  7  7]
  [53 53 53]
  [58 58 58]
  ...
  [ 3  3  3]
  [ 4  4  4]
  [ 2  2  2]]

 [[ 5  5  5]
  [38 38 38]
  [31 31 31]
  ...
  [20 20 20]
  [ 4  4  4]
  [ 2  2  2]]

 ...

 [[ 8  8  8]
  [ 7  7  7]
  [ 6  6  6]
  ...
  [ 4  4  4]
  [ 4  4  4]
  [ 8  8  8]]

 [[ 8  8  8]
  [ 7  7  7]
  [ 6  6  6]
  ...
  [ 4  4  4]
  [ 4  4  4]
  [ 4  4  4]]

 [[ 8  8  8]
  [ 7  7  7]
  [ 6  6  6]
  ...
  [ 4  4  4]
  [ 4  4  4]
  [ 7  7  7]]]",0
3145,"[[[204 204 204]
  [191 191 191]
  [182 182 182]
  ...
  [  4   4   4]
  [  4   4   4]
  [ 10  10  10]]

 [[ 21  21  21]
  [ 20  20  20]
  [ 17  17  17]
  ...
  [  1   1   1]
  [  1   1   1]
  [  2   2   2]]

 [[  1   1   1]
  [  1   1   1]
  [  1   1   1]
  ...
  [  0   0   0]
  [  0   0   0]
  [  2   2   2]]

 ...

 [[108 108 108]
  [127 127 127]
  [104 104 104]
  ...
  [114 114 114]
  [102 102 102]
  [ 33  33  33]]

 [[ 94  94  94]
  [128 128 128]
  [119 119 119]
  ...
  [122 122 122]
  [ 88  88  88]
  [ 22  22  22]]

 [[ 86  86  86]
  [123 123 123]
  [145 145 145]
  ...
  [120 120 120]
  [ 68  68  68]
  [ 14  14  14]]]",0
3146,"[[[ 43  43  43]
  [ 35  35  35]
  [ 31  31  31]
  ...
  [  1   1   1]
  [  0   0   0]
  [  1   1   1]]

 [[  0   0   0]
  [  1   1   1]
  [  1   1   1]
  ...
  [  6   6   6]
  [  1   1   1]
  [  0   0   0]]

 [[  1   1   1]
  [  2   2   2]
  [  3   3   3]
  ...
  [ 25  25  25]
  [ 12  12  12]
  [  2   2   2]]

 ...

 [[184 184 184]
  [197 197 197]
  [212 212 212]
  ...
  [ 28  28  28]
  [ 70  70  70]
  [106 106 106]]

 [[190 190 190]
  [200 200 200]
  [215 215 215]
  ...
  [ 22  22  22]
  [ 63  63  63]
  [107 107 107]]

 [[195 195 195]
  [209 209 209]
  [217 217 217]
  ...
  [ 14  14  14]
  [ 56  56  56]
  [101 101 101]]]",0
3147,"[[[  1   1   1]
  [  1   1   1]
  [  1   1   1]
  ...
  [  3   3   3]
  [  2   2   2]
  [  3   3   3]]

 [[  2   2   2]
  [  3   3   3]
  [  5   5   5]
  ...
  [  2   2   2]
  [  2   2   2]
  [  3   3   3]]

 [[  7   7   7]
  [  9   9   9]
  [ 16  16  16]
  ...
  [  2   2   2]
  [  2   2   2]
  [  3   3   3]]

 ...

 [[  1   1   1]
  [  2   2   2]
  [ 10  10  10]
  ...
  [156 156 156]
  [ 90  90  90]
  [ 74  74  74]]

 [[  0   0   0]
  [  1   1   1]
  [  9   9   9]
  ...
  [142 142 142]
  [ 79  79  79]
  [ 62  62  62]]

 [[  0   0   0]
  [  0   0   0]
  [  4   4   4]
  ...
  [130 130 130]
  [ 69  69  69]
  [ 47  47  47]]]",0
3148,"[[[  2   2   2]
  [  2   2   2]
  [  2   2   2]
  ...
  [ 88  88  88]
  [ 87  87  87]
  [ 82  82  82]]

 [[  1   1   1]
  [  1   1   1]
  [  2   2   2]
  ...
  [111 111 111]
  [115 115 115]
  [115 115 115]]

 [[  2   2   2]
  [  3   3   3]
  [  3   3   3]
  ...
  [130 130 130]
  [136 136 136]
  [139 139 139]]

 ...

 [[ 20  20  20]
  [ 24  24  24]
  [ 42  42  42]
  ...
  [137 137 137]
  [129 129 129]
  [ 65  65  65]]

 [[ 32  32  32]
  [ 23  23  23]
  [ 40  40  40]
  ...
  [144 144 144]
  [125 125 125]
  [ 74  74  74]]

 [[ 43  43  43]
  [ 15  15  15]
  [ 46  46  46]
  ...
  [158 158 158]
  [127 127 127]
  [ 86  86  86]]]",0
3149,"[[[ 19  19  19]
  [ 22  22  22]
  [ 23  23  23]
  ...
  [ 22  22  22]
  [ 22  22  22]
  [ 20  20  20]]

 [[ 19  19  19]
  [ 22  22  22]
  [ 14  14  14]
  ...
  [ 24  24  24]
  [ 22  22  22]
  [ 18  18  18]]

 [[ 19  19  19]
  [ 23  23  23]
  [  8   8   8]
  ...
  [ 12  12  12]
  [ 11  11  11]
  [ 17  17  17]]

 ...

 [[ 68  68  68]
  [159 159 159]
  [147 147 147]
  ...
  [171 171 171]
  [ 67  67  67]
  [ 11  11  11]]

 [[ 44  44  44]
  [145 145 145]
  [120 120 120]
  ...
  [164 164 164]
  [ 51  51  51]
  [ 10  10  10]]

 [[ 79  79  79]
  [ 75  75  75]
  [132 132 132]
  ...
  [133 133 133]
  [ 73  73  73]
  [ 11  11  11]]]",0
3150,"[[[  1   1   1]
  [  1   1   1]
  [  3   3   3]
  ...
  [ 23  23  23]
  [ 10  10  10]
  [  1   1   1]]

 [[  7   7   7]
  [  0   0   0]
  [  0   0   0]
  ...
  [  8   8   8]
  [  4   4   4]
  [  1   1   1]]

 [[ 12  12  12]
  [  1   1   1]
  [  3   3   3]
  ...
  [ 10  10  10]
  [  7   7   7]
  [  2   2   2]]

 ...

 [[ 22  22  22]
  [ 33  33  33]
  [ 55  55  55]
  ...
  [ 99  99  99]
  [ 61  61  61]
  [  5   5   5]]

 [[ 19  19  19]
  [ 29  29  29]
  [ 55  55  55]
  ...
  [ 96  96  96]
  [ 62  62  62]
  [  5   5   5]]

 [[ 93  93  93]
  [104 104 104]
  [122 122 122]
  ...
  [129 129 129]
  [ 91  91  91]
  [  8   8   8]]]",0
3151,"[[[ 8  8  8]
  [ 9  9  9]
  [ 3  3  3]
  ...
  [ 4  4  4]
  [ 3  3  3]
  [ 9  9  9]]

 [[ 8  8  8]
  [11 11 11]
  [ 8  8  8]
  ...
  [ 6  6  6]
  [ 5  5  5]
  [12 12 12]]

 [[ 7  7  7]
  [11 11 11]
  [ 6  6  6]
  ...
  [ 5  5  5]
  [ 5  5  5]
  [12 12 12]]

 ...

 [[ 6  6  6]
  [11 11 11]
  [ 9  9  9]
  ...
  [31 31 31]
  [10 10 10]
  [10 10 10]]

 [[ 6  6  6]
  [11 11 11]
  [ 9  9  9]
  ...
  [55 55 55]
  [15 15 15]
  [ 9  9  9]]

 [[ 6  6  6]
  [11 11 11]
  [ 9  9  9]
  ...
  [80 80 80]
  [38 38 38]
  [ 9  9  9]]]",0
3152,"[[[  6   6   6]
  [  6   6   6]
  [  7   7   7]
  ...
  [ 17  17  17]
  [ 18  18  18]
  [ 17  17  17]]

 [[ 11  11  11]
  [ 10  10  10]
  [ 10  10  10]
  ...
  [ 17  17  17]
  [ 17  17  17]
  [ 17  17  17]]

 [[ 12  12  12]
  [ 12  12  12]
  [ 12  12  12]
  ...
  [ 27  27  27]
  [ 31  31  31]
  [ 41  41  41]]

 ...

 [[ 87  87  87]
  [ 83  83  83]
  [ 62  62  62]
  ...
  [165 165 165]
  [124 124 124]
  [167 167 167]]

 [[ 82  82  82]
  [ 78  78  78]
  [ 62  62  62]
  ...
  [162 162 162]
  [120 120 120]
  [171 171 171]]

 [[ 81  81  81]
  [ 77  77  77]
  [ 61  61  61]
  ...
  [155 155 155]
  [119 119 119]
  [163 163 163]]]",0
3153,"[[[  8   8   8]
  [  9   9   9]
  [  8   8   8]
  ...
  [  6   6   6]
  [ 12  12  12]
  [ 14  14  14]]

 [[  7   7   7]
  [  8   8   8]
  [  7   7   7]
  ...
  [  3   3   3]
  [ 11  11  11]
  [ 14  14  14]]

 [[  8   8   8]
  [  9   9   9]
  [  6   6   6]
  ...
  [  3   3   3]
  [ 10  10  10]
  [ 13  13  13]]

 ...

 [[101 101 101]
  [ 63  63  63]
  [ 39  39  39]
  ...
  [110 110 110]
  [106 106 106]
  [132 132 132]]

 [[103 103 103]
  [ 71  71  71]
  [ 35  35  35]
  ...
  [105 105 105]
  [102 102 102]
  [134 134 134]]

 [[101 101 101]
  [ 74  74  74]
  [ 40  40  40]
  ...
  [ 98  98  98]
  [ 98  98  98]
  [140 140 140]]]",0
3154,"[[[ 0  0  0]
  [ 0  0  0]
  [12 12 12]
  ...
  [ 4  4  4]
  [ 0  0  0]
  [ 0  0  0]]

 [[ 0  0  0]
  [ 0  0  0]
  [ 1  1  1]
  ...
  [ 1  1  1]
  [ 0  0  0]
  [ 0  0  0]]

 [[ 0  0  0]
  [ 0  0  0]
  [ 0  0  0]
  ...
  [ 1  1  1]
  [ 0  0  0]
  [ 0  0  0]]

 ...

 [[ 0  0  0]
  [ 0  0  0]
  [ 0  0  0]
  ...
  [ 6  6  6]
  [ 2  2  2]
  [ 0  0  0]]

 [[ 0  0  0]
  [ 0  0  0]
  [ 0  0  0]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  0]]

 [[ 0  0  0]
  [ 0  0  0]
  [ 0  0  0]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  0]]]",0
3155,"[[[35 35 35]
  [34 34 34]
  [34 34 34]
  ...
  [36 36 36]
  [35 35 35]
  [52 52 52]]

 [[27 27 27]
  [26 26 26]
  [26 26 26]
  ...
  [28 28 28]
  [30 30 30]
  [41 41 41]]

 [[20 20 20]
  [13 13 13]
  [13 13 13]
  ...
  [18 18 18]
  [26 26 26]
  [41 41 41]]

 ...

 [[22 22 22]
  [11 11 11]
  [ 5  5  5]
  ...
  [14 14 14]
  [29 29 29]
  [58 58 58]]

 [[24 24 24]
  [18 18 18]
  [14 14 14]
  ...
  [20 20 20]
  [33 33 33]
  [66 66 66]]

 [[28 28 28]
  [27 27 27]
  [26 26 26]
  ...
  [33 33 33]
  [36 36 36]
  [82 82 82]]]",0
3156,"[[[113 113 113]
  [ 90  90  90]
  [ 87  87  87]
  ...
  [174 174 174]
  [181 181 181]
  [190 190 190]]

 [[ 32  32  32]
  [ 22  22  22]
  [ 16  16  16]
  ...
  [ 33  33  33]
  [ 34  34  34]
  [ 46  46  46]]

 [[ 32  32  32]
  [ 17  17  17]
  [  8   8   8]
  ...
  [ 20  20  20]
  [ 25  25  25]
  [ 33  33  33]]

 ...

 [[ 25  25  25]
  [ 15  15  15]
  [ 15  15  15]
  ...
  [  9   9   9]
  [ 22  22  22]
  [ 38  38  38]]

 [[ 27  27  27]
  [ 23  23  23]
  [ 23  23  23]
  ...
  [ 15  15  15]
  [ 24  24  24]
  [ 37  37  37]]

 [[ 33  33  33]
  [ 33  33  33]
  [ 33  33  33]
  ...
  [ 27  27  27]
  [ 30  30  30]
  [ 43  43  43]]]",0
3157,"[[[ 84  84  84]
  [ 82  82  82]
  [ 82  82  82]
  ...
  [147 147 147]
  [146 146 146]
  [153 153 153]]

 [[ 11  11  11]
  [ 12  12  12]
  [ 12  12  12]
  ...
  [ 79  79  79]
  [ 16  16  16]
  [ 19  19  19]]

 [[  7   7   7]
  [  7   7   7]
  [  7   7   7]
  ...
  [126 126 126]
  [  7   7   7]
  [  8   8   8]]

 ...

 [[  4   4   4]
  [  1   1   1]
  [  1   1   1]
  ...
  [  2   2   2]
  [  3   3   3]
  [  7   7   7]]

 [[  3   3   3]
  [  1   1   1]
  [  2   2   2]
  ...
  [  2   2   2]
  [  3   3   3]
  [  7   7   7]]

 [[  3   3   3]
  [  1   1   1]
  [  2   2   2]
  ...
  [  1   1   1]
  [  2   2   2]
  [  7   7   7]]]",0
3158,"[[[ 23  23  23]
  [ 21  21  21]
  [ 21  21  21]
  ...
  [ 11  11  11]
  [ 11  11  11]
  [ 13  13  13]]

 [[ 12  12  12]
  [ 12  12  12]
  [ 12  12  12]
  ...
  [  7   7   7]
  [  8   8   8]
  [ 11  11  11]]

 [[  7   7   7]
  [  8   8   8]
  [  8   8   8]
  ...
  [  4   4   4]
  [  7   7   7]
  [ 11  11  11]]

 ...

 [[ 85  85  85]
  [100 100 100]
  [126 126 126]
  ...
  [162 162 162]
  [104 104 104]
  [ 91  91  91]]

 [[ 85  85  85]
  [ 95  95  95]
  [128 128 128]
  ...
  [128 128 128]
  [110 110 110]
  [ 93  93  93]]

 [[ 83  83  83]
  [ 95  95  95]
  [125 125 125]
  ...
  [133 133 133]
  [116 116 116]
  [ 93  93  93]]]",0
3159,"[[[  1   1   1]
  [  3   3   3]
  [  6   6   6]
  ...
  [  4   4   4]
  [  4   4   4]
  [  4   4   4]]

 [[  3   3   3]
  [  9   9   9]
  [ 22  22  22]
  ...
  [  4   4   4]
  [  4   4   4]
  [  4   4   4]]

 [[  8   8   8]
  [ 24  24  24]
  [ 45  45  45]
  ...
  [  3   3   3]
  [  3   3   3]
  [  3   3   3]]

 ...

 [[ 21  21  21]
  [  2   2   2]
  [  4   4   4]
  ...
  [161 161 161]
  [110 110 110]
  [ 47  47  47]]

 [[ 12  12  12]
  [  2   2   2]
  [  4   4   4]
  ...
  [161 161 161]
  [110 110 110]
  [ 48  48  48]]

 [[ 20  20  20]
  [  2   2   2]
  [  4   4   4]
  ...
  [152 152 152]
  [103 103 103]
  [ 50  50  50]]]",0
3160,"[[[  2   2   2]
  [  2   2   2]
  [  2   2   2]
  ...
  [  7   7   7]
  [  7   7   7]
  [  7   7   7]]

 [[ 11  11  11]
  [ 12  12  12]
  [ 12  12  12]
  ...
  [  6   6   6]
  [  6   6   6]
  [  6   6   6]]

 [[ 28  28  28]
  [ 31  31  31]
  [ 38  38  38]
  ...
  [  4   4   4]
  [  4   4   4]
  [  5   5   5]]

 ...

 [[ 19  19  19]
  [ 46  46  46]
  [100 100 100]
  ...
  [ 16  16  16]
  [ 17  17  17]
  [ 18  18  18]]

 [[ 20  20  20]
  [ 49  49  49]
  [ 99  99  99]
  ...
  [ 16  16  16]
  [ 17  17  17]
  [ 18  18  18]]

 [[ 21  21  21]
  [ 51  51  51]
  [100 100 100]
  ...
  [ 16  16  16]
  [ 17  17  17]
  [ 18  18  18]]]",0
3161,"[[[  5   5   5]
  [  5   5   5]
  [  4   4   4]
  ...
  [  8   8   8]
  [ 14  14  14]
  [  2   2   2]]

 [[  4   4   4]
  [  4   4   4]
  [  6   6   6]
  ...
  [ 14  14  14]
  [ 42  42  42]
  [  3   3   3]]

 [[  6   6   6]
  [  9   9   9]
  [ 13  13  13]
  ...
  [ 70  70  70]
  [ 71  71  71]
  [  3   3   3]]

 ...

 [[ 87  87  87]
  [ 95  95  95]
  [100 100 100]
  ...
  [107 107 107]
  [ 95  95  95]
  [ 11  11  11]]

 [[ 50  50  50]
  [ 53  53  53]
  [ 64  64  64]
  ...
  [ 77  77  77]
  [ 74  74  74]
  [ 13  13  13]]

 [[  4   4   4]
  [  4   4   4]
  [  5   5   5]
  ...
  [  5   5   5]
  [  5   5   5]
  [  4   4   4]]]",0
3162,"[[[ 16  16  16]
  [ 28  28  28]
  [ 42  42  42]
  ...
  [  7   7   7]
  [  4   4   4]
  [  4   4   4]]

 [[ 18  18  18]
  [ 32  32  32]
  [ 41  41  41]
  ...
  [ 10  10  10]
  [  8   8   8]
  [  5   5   5]]

 [[ 26  26  26]
  [ 40  40  40]
  [ 52  52  52]
  ...
  [ 23  23  23]
  [ 11  11  11]
  [  7   7   7]]

 ...

 [[ 76  76  76]
  [132 132 132]
  [178 178 178]
  ...
  [  2   2   2]
  [  2   2   2]
  [  3   3   3]]

 [[ 82  82  82]
  [138 138 138]
  [176 176 176]
  ...
  [  2   2   2]
  [  2   2   2]
  [  2   2   2]]

 [[127 127 127]
  [162 162 162]
  [192 192 192]
  ...
  [ 30  30  30]
  [ 34  34  34]
  [ 44  44  44]]]",0
3163,"[[[ 54  54  54]
  [ 20  20  20]
  [ 16  16  16]
  ...
  [ 13  13  13]
  [ 14  14  14]
  [ 24  24  24]]

 [[  7   7   7]
  [  4   4   4]
  [  3   3   3]
  ...
  [  3   3   3]
  [  3   3   3]
  [  5   5   5]]

 [[  6   6   6]
  [  3   3   3]
  [  1   1   1]
  ...
  [  0   0   0]
  [  1   1   1]
  [  4   4   4]]

 ...

 [[162 162 162]
  [150 150 150]
  [174 174 174]
  ...
  [190 190 190]
  [161 161 161]
  [142 142 142]]

 [[161 161 161]
  [163 163 163]
  [198 198 198]
  ...
  [210 210 210]
  [182 182 182]
  [154 154 154]]

 [[168 168 168]
  [197 197 197]
  [236 236 236]
  ...
  [243 243 243]
  [219 219 219]
  [167 167 167]]]",0
3164,"[[[  4   4   4]
  [  3   3   3]
  [  4   4   4]
  ...
  [  2   2   2]
  [  3   3   3]
  [ 11  11  11]]

 [[  3   3   3]
  [  1   1   1]
  [  1   1   1]
  ...
  [  2   2   2]
  [  3   3   3]
  [  9   9   9]]

 [[  4   4   4]
  [  1   1   1]
  [  2   2   2]
  ...
  [  2   2   2]
  [  3   3   3]
  [  7   7   7]]

 ...

 [[  6   6   6]
  [ 31  31  31]
  [ 66  66  66]
  ...
  [101 101 101]
  [ 74  74  74]
  [ 51  51  51]]

 [[  6   6   6]
  [ 33  33  33]
  [ 60  60  60]
  ...
  [180 180 180]
  [159 159 159]
  [159 159 159]]

 [[  6   6   6]
  [ 36  36  36]
  [ 62  62  62]
  ...
  [250 250 250]
  [245 245 245]
  [242 242 242]]]",0
3165,"[[[  9   9   9]
  [  1   1   1]
  [  2   2   2]
  ...
  [ 27  27  27]
  [ 16  16  16]
  [  7   7   7]]

 [[ 11  11  11]
  [  1   1   1]
  [  3   3   3]
  ...
  [ 94  94  94]
  [ 49  49  49]
  [ 18  18  18]]

 [[ 13  13  13]
  [  1   1   1]
  [  2   2   2]
  ...
  [132 132 132]
  [ 99  99  99]
  [ 30  30  30]]

 ...

 [[214 214 214]
  [188 188 188]
  [175 175 175]
  ...
  [ 94  94  94]
  [ 42  42  42]
  [ 16  16  16]]

 [[214 214 214]
  [188 188 188]
  [178 178 178]
  ...
  [ 99  99  99]
  [ 37  37  37]
  [ 26  26  26]]

 [[210 210 210]
  [183 183 183]
  [170 170 170]
  ...
  [107 107 107]
  [ 42  42  42]
  [ 29  29  29]]]",0
3166,"[[[  7   7   7]
  [  5   5   5]
  [  5   5   5]
  ...
  [ 18  18  18]
  [ 18  18  18]
  [ 18  18  18]]

 [[  6   6   6]
  [  5   5   5]
  [  5   5   5]
  ...
  [ 18  18  18]
  [ 18  18  18]
  [ 18  18  18]]

 [[  6   6   6]
  [  3   3   3]
  [ 12  12  12]
  ...
  [ 18  18  18]
  [ 18  18  18]
  [ 18  18  18]]

 ...

 [[ 40  40  40]
  [100 100 100]
  [144 144 144]
  ...
  [ 18  18  18]
  [ 18  18  18]
  [ 56  56  56]]

 [[ 52  52  52]
  [103 103 103]
  [150 150 150]
  ...
  [ 19  19  19]
  [ 18  18  18]
  [ 49  49  49]]

 [[ 74  74  74]
  [118 118 118]
  [169 169 169]
  ...
  [ 19  19  19]
  [ 19  19  19]
  [ 47  47  47]]]",0
3167,"[[[169 169 169]
  [167 167 167]
  [161 161 161]
  ...
  [ 16  16  16]
  [ 17  17  17]
  [ 46  46  46]]

 [[ 73  73  73]
  [ 57  57  57]
  [ 51  51  51]
  ...
  [  1   1   1]
  [  4   4   4]
  [ 11  11  11]]

 [[  5   5   5]
  [  4   4   4]
  [  3   3   3]
  ...
  [  0   0   0]
  [  3   3   3]
  [ 10  10  10]]

 ...

 [[ 28  28  28]
  [ 59  59  59]
  [144 144 144]
  ...
  [  5   5   5]
  [  4   4   4]
  [  6   6   6]]

 [[ 22  22  22]
  [ 27  27  27]
  [ 85  85  85]
  ...
  [  7   7   7]
  [  7   7   7]
  [  8   8   8]]

 [[ 18  18  18]
  [ 30  30  30]
  [ 63  63  63]
  ...
  [ 10  10  10]
  [ 11  11  11]
  [ 11  11  11]]]",0
3168,"[[[  2   2   2]
  [  3   3   3]
  [  4   4   4]
  ...
  [  0   0   0]
  [  0   0   0]
  [  0   0   0]]

 [[ 26  26  26]
  [ 39  39  39]
  [ 42  42  42]
  ...
  [  2   2   2]
  [  1   1   1]
  [  0   0   0]]

 [[ 77  77  77]
  [ 79  79  79]
  [ 87  87  87]
  ...
  [ 45  45  45]
  [ 41  41  41]
  [ 35  35  35]]

 ...

 [[ 71  71  71]
  [107 107 107]
  [110 110 110]
  ...
  [ 91  91  91]
  [ 66  66  66]
  [ 31  31  31]]

 [[ 70  70  70]
  [ 98  98  98]
  [103 103 103]
  ...
  [ 88  88  88]
  [ 63  63  63]
  [ 27  27  27]]

 [[ 81  81  81]
  [113 113 113]
  [112 112 112]
  ...
  [152 152 152]
  [ 97  97  97]
  [ 47  47  47]]]",0
3169,"[[[11 11 11]
  [ 8  8  8]
  [ 8  8  8]
  ...
  [ 8  8  8]
  [ 8  8  8]
  [14 14 14]]

 [[ 7  7  7]
  [ 4  4  4]
  [ 4  4  4]
  ...
  [ 4  4  4]
  [ 4  4  4]
  [ 9  9  9]]

 [[ 7  7  7]
  [ 2  2  2]
  [ 2  2  2]
  ...
  [ 1  1  1]
  [ 2  2  2]
  [ 9  9  9]]

 ...

 [[16 16 16]
  [18 18 18]
  [37 37 37]
  ...
  [22 22 22]
  [ 9  9  9]
  [ 7  7  7]]

 [[25 25 25]
  [19 19 19]
  [43 43 43]
  ...
  [29 29 29]
  [14 14 14]
  [ 8  8  8]]

 [[38 38 38]
  [27 27 27]
  [53 53 53]
  ...
  [36 36 36]
  [17 17 17]
  [19 19 19]]]",0
